"label","n","parent","id"
"Turkey",161,"total  -  Comedy","total  -  Comedy  -  Turkey"
"Turkey",151,"total  -  Crime","total  -  Crime  -  Turkey"
"Turkey",31,"total  -  Documentary","total  -  Documentary  -  Turkey"
"Turkey",366,"total  -  Drama","total  -  Drama  -  Turkey"
"Turkey",22,"total  -  Family","total  -  Family  -  Turkey"
"Turkey",57,"total  -  Fantasy","total  -  Fantasy  -  Turkey"
"Turkey",3,"total  -  Game Show","total  -  Game Show  -  Turkey"
"Turkey",9,"total  -  History","total  -  History  -  Turkey"
"Turkey",44,"total  -  Horror","total  -  Horror  -  Turkey"
"Turkey",3,"total  -  Music","total  -  Music  -  Turkey"
"Turkey",8,"total  -  Musical","total  -  Musical  -  Turkey"
"Turkey",49,"total  -  Mystery","total  -  Mystery  -  Turkey"
"Turkey",12,"total  -  Reality TV","total  -  Reality TV  -  Turkey"
"Turkey",80,"total  -  Romance","total  -  Romance  -  Turkey"
"Turkey",33,"total  -  Sci Fi","total  -  Sci Fi  -  Turkey"
"Turkey",4,"total  -  Short","total  -  Short  -  Turkey"
"Turkey",6,"total  -  Sport","total  -  Sport  -  Turkey"
"Turkey",84,"total  -  Thriller","total  -  Thriller  -  Turkey"
"Turkey",4,"total  -  War","total  -  War  -  Turkey"
"Turkey",6,"total  -  Western","total  -  Western  -  Turkey"
"Ukraine",227,"total  -  Action","total  -  Action  -  Ukraine"
"Ukraine",135,"total  -  Adventure","total  -  Adventure  -  Ukraine"
"Ukraine",61,"total  -  Animation","total  -  Animation  -  Ukraine"
"Ukraine",14,"total  -  Biography","total  -  Biography  -  Ukraine"
"Ukraine",184,"total  -  Comedy","total  -  Comedy  -  Ukraine"
"Ukraine",179,"total  -  Crime","total  -  Crime  -  Ukraine"
"Ukraine",37,"total  -  Documentary","total  -  Documentary  -  Ukraine"
"Ukraine",342,"total  -  Drama","total  -  Drama  -  Ukraine"
"Ukraine",26,"total  -  Family","total  -  Family  -  Ukraine"
"Ukraine",28,"total  -  Fantasy","total  -  Fantasy  -  Ukraine"
"Ukraine",2,"total  -  Game Show","total  -  Game Show  -  Ukraine"
"Ukraine",7,"total  -  History","total  -  History  -  Ukraine"
"Ukraine",29,"total  -  Horror","total  -  Horror  -  Ukraine"
"Ukraine",3,"total  -  Music","total  -  Music  -  Ukraine"
"Ukraine",45,"total  -  Mystery","total  -  Mystery  -  Ukraine"
"Ukraine",2,"total  -  Reality TV","total  -  Reality TV  -  Ukraine"
"Ukraine",67,"total  -  Romance","total  -  Romance  -  Ukraine"
"Ukraine",22,"total  -  Sci Fi","total  -  Sci Fi  -  Ukraine"
"Ukraine",6,"total  -  Short","total  -  Short  -  Ukraine"
"Ukraine",9,"total  -  Sport","total  -  Sport  -  Ukraine"
"Ukraine",2,"total  -  Talk Show","total  -  Talk Show  -  Ukraine"
"Ukraine",62,"total  -  Thriller","total  -  Thriller  -  Ukraine"
"Ukraine",2,"total  -  War","total  -  War  -  Ukraine"
"Ukraine",11,"total  -  Western","total  -  Western  -  Ukraine"
"United Arab Emirates",214,"total  -  Action","total  -  Action  -  United Arab Emirates"
"United Arab Emirates",120,"total  -  Adventure","total  -  Adventure  -  United Arab Emirates"
"United Arab Emirates",35,"total  -  Animation","total  -  Animation  -  United Arab Emirates"
"United Arab Emirates",15,"total  -  Biography","total  -  Biography  -  United Arab Emirates"
"United Arab Emirates",169,"total  -  Comedy","total  -  Comedy  -  United Arab Emirates"
"United Arab Emirates",137,"total  -  Crime","total  -  Crime  -  United Arab Emirates"
"United Arab Emirates",29,"total  -  Documentary","total  -  Documentary  -  United Arab Emirates"
"United Arab Emirates",362,"total  -  Drama","total  -  Drama  -  United Arab Emirates"
"United Arab Emirates",15,"total  -  Family","total  -  Family  -  United Arab Emirates"
"United Arab Emirates",41,"total  -  Fantasy","total  -  Fantasy  -  United Arab Emirates"
"United Arab Emirates",11,"total  -  Game Show","total  -  Game Show  -  United Arab Emirates"
"United Arab Emirates",5,"total  -  History","total  -  History  -  United Arab Emirates"
"United Arab Emirates",30,"total  -  Horror","total  -  Horror  -  United Arab Emirates"
"United Arab Emirates",1,"total  -  Music","total  -  Music  -  United Arab Emirates"
"United Arab Emirates",1,"total  -  Musical","total  -  Musical  -  United Arab Emirates"
"United Arab Emirates",47,"total  -  Mystery","total  -  Mystery  -  United Arab Emirates"
"United Arab Emirates",16,"total  -  Reality TV","total  -  Reality TV  -  United Arab Emirates"
"United Arab Emirates",108,"total  -  Romance","total  -  Romance  -  United Arab Emirates"
"United Arab Emirates",23,"total  -  Sci Fi","total  -  Sci Fi  -  United Arab Emirates"
"United Arab Emirates",4,"total  -  Short","total  -  Short  -  United Arab Emirates"
"United Arab Emirates",7,"total  -  Sport","total  -  Sport  -  United Arab Emirates"
"United Arab Emirates",64,"total  -  Thriller","total  -  Thriller  -  United Arab Emirates"
"United Arab Emirates",5,"total  -  War","total  -  War  -  United Arab Emirates"
"United Arab Emirates",5,"total  -  Western","total  -  Western  -  United Arab Emirates"
"United Kingdom",177,"total  -  Action","total  -  Action  -  United Kingdom"
"United Kingdom",135,"total  -  Adventure","total  -  Adventure  -  United Kingdom"
"United Kingdom",62,"total  -  Animation","total  -  Animation  -  United Kingdom"
"United Kingdom",12,"total  -  Biography","total  -  Biography  -  United Kingdom"
"United Kingdom",214,"total  -  Comedy","total  -  Comedy  -  United Kingdom"
"United Kingdom",113,"total  -  Crime","total  -  Crime  -  United Kingdom"
"United Kingdom",45,"total  -  Documentary","total  -  Documentary  -  United Kingdom"
"United Kingdom",299,"total  -  Drama","total  -  Drama  -  United Kingdom"
"United Kingdom",25,"total  -  Family","total  -  Family  -  United Kingdom"
"United Kingdom",33,"total  -  Fantasy","total  -  Fantasy  -  United Kingdom"
"United Kingdom",5,"total  -  Game Show","total  -  Game Show  -  United Kingdom"
"United Kingdom",7,"total  -  History","total  -  History  -  United Kingdom"
"United Kingdom",31,"total  -  Horror","total  -  Horror  -  United Kingdom"
"United Kingdom",1,"total  -  Music","total  -  Music  -  United Kingdom"
"United Kingdom",3,"total  -  Musical","total  -  Musical  -  United Kingdom"
"United Kingdom",34,"total  -  Mystery","total  -  Mystery  -  United Kingdom"
"United Kingdom",16,"total  -  Reality TV","total  -  Reality TV  -  United Kingdom"
"United Kingdom",77,"total  -  Romance","total  -  Romance  -  United Kingdom"
"United Kingdom",37,"total  -  Sci Fi","total  -  Sci Fi  -  United Kingdom"
"United Kingdom",10,"total  -  Short","total  -  Short  -  United Kingdom"
"United Kingdom",11,"total  -  Sport","total  -  Sport  -  United Kingdom"
"United Kingdom",47,"total  -  Thriller","total  -  Thriller  -  United Kingdom"
"United Kingdom",6,"total  -  War","total  -  War  -  United Kingdom"
"United Kingdom",9,"total  -  Western","total  -  Western  -  United Kingdom"
"United States",151,"total  -  Action","total  -  Action  -  United States"
"United States",99,"total  -  Adventure","total  -  Adventure  -  United States"
"United States",42,"total  -  Animation","total  -  Animation  -  United States"
"United States",4,"total  -  Biography","total  -  Biography  -  United States"
"United States",159,"total  -  Comedy","total  -  Comedy  -  United States"
"United States",111,"total  -  Crime","total  -  Crime  -  United States"
"United States",40,"total  -  Documentary","total  -  Documentary  -  United States"
"United States",298,"total  -  Drama","total  -  Drama  -  United States"
"United States",31,"total  -  Family","total  -  Family  -  United States"
"United States",27,"total  -  Fantasy","total  -  Fantasy  -  United States"
"United States",10,"total  -  Game Show","total  -  Game Show  -  United States"
"United States",5,"total  -  History","total  -  History  -  United States"
"United States",31,"total  -  Horror","total  -  Horror  -  United States"
"United States",9,"total  -  Music","total  -  Music  -  United States"
"United States",51,"total  -  Mystery","total  -  Mystery  -  United States"
"United States",22,"total  -  Reality TV","total  -  Reality TV  -  United States"
"United States",64,"total  -  Romance","total  -  Romance  -  United States"
"United States",28,"total  -  Sci Fi","total  -  Sci Fi  -  United States"
"United States",4,"total  -  Short","total  -  Short  -  United States"
"United States",24,"total  -  Sport","total  -  Sport  -  United States"
"United States",46,"total  -  Thriller","total  -  Thriller  -  United States"
"United States",5,"total  -  War","total  -  War  -  United States"
"United States",9,"total  -  Western","total  -  Western  -  United States"
"Uruguay",138,"total  -  Action","total  -  Action  -  Uruguay"
"Uruguay",103,"total  -  Adventure","total  -  Adventure  -  Uruguay"
"Uruguay",46,"total  -  Animation","total  -  Animation  -  Uruguay"
"Uruguay",13,"total  -  Biography","total  -  Biography  -  Uruguay"
"Uruguay",161,"total  -  Comedy","total  -  Comedy  -  Uruguay"
"Uruguay",150,"total  -  Crime","total  -  Crime  -  Uruguay"
"Uruguay",26,"total  -  Documentary","total  -  Documentary  -  Uruguay"
"Uruguay",387,"total  -  Drama","total  -  Drama  -  Uruguay"
"Uruguay",16,"total  -  Family","total  -  Family  -  Uruguay"
"Uruguay",18,"total  -  Fantasy","total  -  Fantasy  -  Uruguay"
"Uruguay",1,"total  -  Game Show","total  -  Game Show  -  Uruguay"
"Uruguay",9,"total  -  History","total  -  History  -  Uruguay"
"Uruguay",36,"total  -  Horror","total  -  Horror  -  Uruguay"
"Uruguay",37,"total  -  Music","total  -  Music  -  Uruguay"
"Uruguay",1,"total  -  Musical","total  -  Musical  -  Uruguay"
"Uruguay",60,"total  -  Mystery","total  -  Mystery  -  Uruguay"
"Uruguay",3,"total  -  Reality TV","total  -  Reality TV  -  Uruguay"
"Uruguay",86,"total  -  Romance","total  -  Romance  -  Uruguay"
"Uruguay",11,"total  -  Sci Fi","total  -  Sci Fi  -  Uruguay"
"Uruguay",3,"total  -  Short","total  -  Short  -  Uruguay"
"Uruguay",10,"total  -  Sport","total  -  Sport  -  Uruguay"
"Uruguay",1,"total  -  Talk Show","total  -  Talk Show  -  Uruguay"
"Uruguay",79,"total  -  Thriller","total  -  Thriller  -  Uruguay"
"Uruguay",3,"total  -  War","total  -  War  -  Uruguay"
"Uruguay",4,"total  -  Western","total  -  Western  -  Uruguay"
"Venezuela",139,"total  -  Action","total  -  Action  -  Venezuela"
"Venezuela",73,"total  -  Adventure","total  -  Adventure  -  Venezuela"
"Venezuela",36,"total  -  Animation","total  -  Animation  -  Venezuela"
"Venezuela",6,"total  -  Biography","total  -  Biography  -  Venezuela"
"Venezuela",180,"total  -  Comedy","total  -  Comedy  -  Venezuela"
"Venezuela",120,"total  -  Crime","total  -  Crime  -  Venezuela"
"Venezuela",24,"total  -  Documentary","total  -  Documentary  -  Venezuela"
"Venezuela",341,"total  -  Drama","total  -  Drama  -  Venezuela"
"Venezuela",17,"total  -  Family","total  -  Family  -  Venezuela"
"Venezuela",17,"total  -  Fantasy","total  -  Fantasy  -  Venezuela"
"Venezuela",4,"total  -  History","total  -  History  -  Venezuela"
"Venezuela",28,"total  -  Horror","total  -  Horror  -  Venezuela"
"Venezuela",30,"total  -  Music","total  -  Music  -  Venezuela"
"Venezuela",43,"total  -  Mystery","total  -  Mystery  -  Venezuela"
"Venezuela",3,"total  -  Reality TV","total  -  Reality TV  -  Venezuela"
"Venezuela",119,"total  -  Romance","total  -  Romance  -  Venezuela"
"Venezuela",10,"total  -  Sci Fi","total  -  Sci Fi  -  Venezuela"
"Venezuela",2,"total  -  Short","total  -  Short  -  Venezuela"
"Venezuela",10,"total  -  Sport","total  -  Sport  -  Venezuela"
"Venezuela",75,"total  -  Thriller","total  -  Thriller  -  Venezuela"
"Venezuela",3,"total  -  War","total  -  War  -  Venezuela"
"Venezuela",5,"total  -  Western","total  -  Western  -  Venezuela"
"Vietnam",259,"total  -  Action","total  -  Action  -  Vietnam"
"Vietnam",139,"total  -  Adventure","total  -  Adventure  -  Vietnam"
"Vietnam",22,"total  -  Animation","total  -  Animation  -  Vietnam"
"Vietnam",4,"total  -  Biography","total  -  Biography  -  Vietnam"
"Vietnam",254,"total  -  Comedy","total  -  Comedy  -  Vietnam"
"Vietnam",120,"total  -  Crime","total  -  Crime  -  Vietnam"
"Vietnam",18,"total  -  Documentary","total  -  Documentary  -  Vietnam"
"Vietnam",325,"total  -  Drama","total  -  Drama  -  Vietnam"
"Vietnam",32,"total  -  Family","total  -  Family  -  Vietnam"
"Vietnam",44,"total  -  Fantasy","total  -  Fantasy  -  Vietnam"
"Vietnam",1,"total  -  Game Show","total  -  Game Show  -  Vietnam"
"Vietnam",13,"total  -  History","total  -  History  -  Vietnam"
"Vietnam",30,"total  -  Horror","total  -  Horror  -  Vietnam"
"Vietnam",2,"total  -  Music","total  -  Music  -  Vietnam"
"Vietnam",4,"total  -  Musical","total  -  Musical  -  Vietnam"
"Vietnam",53,"total  -  Mystery","total  -  Mystery  -  Vietnam"
"Vietnam",1,"total  -  Reality TV","total  -  Reality TV  -  Vietnam"
"Vietnam",121,"total  -  Romance","total  -  Romance  -  Vietnam"
"Vietnam",49,"total  -  Sci Fi","total  -  Sci Fi  -  Vietnam"
"Vietnam",76,"total  -  Thriller","total  -  Thriller  -  Vietnam"
"Vietnam",4,"total  -  War","total  -  War  -  Vietnam"
"Vietnam",4,"total  -  Western","total  -  Western  -  Vietnam"
